,id,x,y,type,region
625,255998566,10314.65,2924.76,priority,2
626,255998693,10800.20,2445.44,right_before_left,2
627,255998881,11235.42,2068.58,priority,2
628,255998913,11293.80,2415.45,priority,2
629,255998915,11611.83,2145.98,priority,2
630,255998916,11591.51,2033.33,priority,2
631,256008916,8461.67,1118.68,priority,3
632,256009042,8649.77,1475.19,priority,3
633,256009043,8629.99,1445.40,priority,3
634,256009044,8591.47,1401.43,priority,3
635,256009045,8543.58,1364.36,priority,3
636,256009046,8437.88,1305.62,priority,3
637,256009291,8726.95,1101.53,priority,3
638,256009293,8685.51,1144.34,priority,3
639,256009295,8687.38,1331.37,priority,3
640,256009298,8695.55,1387.09,priority,3
641,256009475,8751.46,996.44,priority,3
642,256009554,8980.84,1129.69,priority,3
643,256009558,8999.85,1137.24,priority,3
644,256014676,9273.24,1111.16,priority,3
645,256015619,9295.12,1072.99,right_before_left,3
646,256015620,9412.11,1078.33,right_before_left,3
647,256015621,9413.90,1048.11,priority,3
648,256015624,9302.18,949.48,priority,3
649,2562753011,10898.70,3121.15,priority,2
650,2562753023,10904.13,3130.47,priority,2
651,2562753024,10893.33,3132.50,traffic_light,2
652,256547994,6508.15,10199.98,priority,8
653,256548177,5282.79,9005.41,traffic_light,8
654,256548180,5803.43,8697.33,priority,8
655,256572357,11252.75,9207.93,priority,7
656,256572374,10460.29,9287.95,right_before_left,7
657,256572375,10498.58,9346.24,right_before_left,7
658,256572376,10133.36,9432.50,priority,5
659,256572377,10026.23,9291.40,priority,5
660,256572378,10163.29,9282.59,priority,7
661,256572452,10053.91,9265.15,priority,5
662,256575545,9251.05,9430.88,priority,5
663,256575726,8839.85,9471.51,priority,5
664,2583438507,7582.16,7096.73,priority,9
665,2583438510,7576.54,7110.25,right_before_left,9
666,2583438513,7572.87,7118.67,priority,9
667,2625907050,8294.33,5884.28,priority,9
668,265081265,11503.67,8476.81,priority,7
669,2663419755,11786.00,5045.53,priority,10
670,266397930,12545.12,4249.39,priority,2
671,267276253,10454.56,8334.42,priority,7
672,267276256,10465.02,8331.89,priority,7
673,267276260,10467.11,8341.57,priority,7
674,267276264,10456.98,8343.89,priority,7
675,267276268,10085.84,9170.76,priority,5
676,267407910,10176.50,8892.83,right_before_left,7
677,267658719,10013.14,2212.27,priority,2
678,267658972,9832.21,2257.60,priority,2
679,267658990,9777.66,2249.42,priority,2
680,267659243,10197.53,2190.60,priority,2
681,267663168,10098.15,2028.69,priority,2
682,267663306,9770.55,2192.91,priority,2
683,267663307,9841.01,2185.89,priority,2
684,267663308,9934.26,2177.95,priority,2
685,267857701,9892.36,2601.98,traffic_light,2
686,267857775,9854.40,2384.71,priority,2
687,267859152,10207.49,2517.27,priority,2
688,267859158,10158.51,2287.85,priority,2
689,267859166,9497.85,2688.45,priority,4
690,267859586,9617.10,2316.63,priority,2
691,267859637,9766.13,2139.50,priority,2
692,267859640,9585.72,2194.62,priority,2
693,267859710,9811.50,1926.66,priority,3
694,267860506,9311.99,1978.76,priority,3
695,267860512,9429.95,2226.53,right_before_left,3
696,267860515,9511.23,2232.08,right_before_left,3
697,267860610,9599.36,2519.18,right_before_left,4
698,267860612,9636.41,2647.91,priority,4
699,268018328,9755.27,2626.66,priority,2
700,268019557,9520.01,1798.56,priority,3
701,268021873,9887.20,1697.06,right_before_left,3
702,268021957,9894.01,1762.27,priority,3
703,268022069,9864.09,2056.21,priority,3
704,268024536,9852.81,1797.20,right_before_left,3
705,268024634,9863.19,1899.83,right_before_left,3
706,268024709,9808.67,1891.05,right_before_left,3
707,268024711,9856.28,1878.84,right_before_left,3
708,268025925,10746.00,2196.20,priority,2
709,268025926,10806.08,2208.82,priority,2
710,268025930,10947.19,2187.44,priority,2
711,268025941,10902.19,2084.82,priority,2
712,268026528,10903.76,2434.84,priority,2
713,268026537,10698.40,2334.52,priority,2
714,268361838,9625.41,3463.94,traffic_light,4
715,268685938,12256.70,7355.81,traffic_light,7
716,268729493,11982.79,2139.50,priority,2
717,270306315,3683.97,7123.81,priority,1
718,270306318,3720.76,7248.07,priority,1
719,270306328,4091.55,8026.33,priority,1
720,270548812,3125.68,5112.12,priority,1
721,270548823,2611.67,5064.46,priority,1
722,270553788,4200.78,9843.68,priority,0
723,270553789,4252.55,9937.82,priority,0
724,270558499,8130.75,6373.57,priority,9
725,270558540,8743.38,5910.01,priority,9
726,270560161,4330.77,9915.53,priority,0
727,270560165,4475.04,9758.56,priority,0
728,270560382,4364.65,10000.61,priority,0
729,270562815,4139.59,9884.62,priority,0
730,270563367,3715.35,9556.49,priority,0
731,270571500,4301.06,10075.33,priority,0
732,270571505,4397.37,10044.60,priority,0
733,270571509,4426.08,9978.67,priority,0
734,270571511,4468.66,9958.84,priority,0
735,270571514,4383.51,9799.13,priority,0
736,270721337,9307.19,1817.55,priority,3
737,270751080,10354.91,8847.78,priority,7
738,270751094,10469.13,8948.14,priority,7
739,270751100,10240.70,8960.68,priority,7
740,2717053438,9133.05,9132.48,priority,5
741,2723111766,8818.81,9016.40,right_before_left,5
742,2723111884,8847.32,9037.87,priority,5
743,2728508192,9364.83,9016.48,priority,5
744,2728509289,9603.55,9503.94,right_before_left,5
745,273994793,3919.13,1023.40,priority,11
746,273994798,3343.47,1370.94,priority,11
747,273994823,3595.96,1463.07,priority,11
748,273994843,3499.65,1447.59,priority,11
749,273994868,3575.44,1472.06,priority,11
750,274981672,9325.44,8969.74,priority,5
751,274989447,7315.13,7117.07,priority,9
752,275003611,7332.57,7105.67,priority,9
753,2752524977,4465.71,9648.18,priority,0
754,275518214,6596.04,6035.36,traffic_light,9
755,275997402,7487.58,6835.06,priority,9
756,275997403,7487.81,6856.85,priority,9
757,275997409,7457.99,6973.32,priority,9
758,275998992,7110.91,6699.05,priority,9
759,276006602,7549.08,6927.89,priority,9
760,276007852,8030.71,7350.16,priority,9
761,276007854,8032.77,7365.78,priority,9
762,276007856,8020.24,7370.15,priority,9
763,276009157,8012.81,7354.45,priority,9
764,276038236,7659.00,6505.54,priority,9
765,276039002,7495.83,6775.99,right_before_left,9
766,276039017,7289.34,6611.80,priority,9
767,276039023,7257.18,6584.18,priority,9
768,276039994,7313.41,6629.55,priority,9
769,276039996,7274.43,6690.19,priority,9
770,276042537,7314.41,6702.60,priority,9
771,276043179,6956.36,6604.89,priority,9
772,276043438,6914.85,6586.46,priority,9
773,276136516,11912.74,7690.71,priority,7
774,276136519,11951.13,7662.88,priority,7
